IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.93.85,2052,0,false,SIN,Asia Pacific,Singapore,4,10.29
8.219.74.35,8880,8880,false,SIN,Asia Pacific,Singapore,18,10.29
8.222.130.137,2086,2086,false,SIN,Asia Pacific,Singapore,22,10.29
47.236.7.206,80,80,false,SIN,Asia Pacific,Singapore,8,10.29
47.74.8.238,2095,2095,false,NRT,Asia Pacific,Tokyo,83,10.29
47.74.6.16,8880,8880,false,NRT,Asia Pacific,Tokyo,84,10.29
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,10.29
47.236.104.98,2096,2096,true,SIN,Asia Pacific,Singapore,104,10.28
8.219.178.225,8880,8880,false,SIN,Asia Pacific,Singapore,18,10.28
8.219.12.152,2096,2096,true,SIN,Asia Pacific,Singapore,79,10.28
8.219.195.47,8880,8880,false,SIN,Asia Pacific,Singapore,12,10.28
8.219.1.92,2083,2083,true,SIN,Asia Pacific,Singapore,154,10.28
8.219.156.148,2086,2086,false,SIN,Asia Pacific,Singapore,9,10.28
8.219.78.1,8443,8443,true,SIN,Asia Pacific,Singapore,91,10.28
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,30,10.28
47.245.56.50,8080,8080,false,NRT,Asia Pacific,Tokyo,115,10.28
8.219.210.93,2087,2087,true,SIN,Asia Pacific,Singapore,159,10.28
47.74.26.131,2096,2096,true,NRT,Asia Pacific,Tokyo,83,10.28
8.219.222.8,2083,2083,true,SIN,Asia Pacific,Singapore,103,10.28
47.236.76.199,8080,8080,false,SIN,Asia Pacific,Singapore,32,10.28
8.219.238.145,2096,2096,true,SIN,Asia Pacific,Singapore,124,10.27
47.245.30.144,2053,2053,true,NRT,Asia Pacific,Tokyo,240,10.27
8.222.129.32,2096,2096,true,SIN,Asia Pacific,Singapore,207,10.27
8.219.201.174,2082,2082,false,SIN,Asia Pacific,Singapore,23,10.27
8.219.123.244,2052,2052,false,SIN,Asia Pacific,Singapore,17,10.27
47.245.10.77,2096,2096,true,NRT,Asia Pacific,Tokyo,82,10.27
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,149,10.27
47.242.79.71,443,443,true,HKG,Asia Pacific,Hong Kong,55,10.26
8.222.167.8,2086,2086,false,SIN,Asia Pacific,Singapore,28,10.26
8.222.133.247,2052,2052,false,SIN,Asia Pacific,Singapore,22,10.26
8.209.222.232,8880,8880,false,HKG,Asia Pacific,Hong Kong,158,10.26
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,115,10.26
47.91.14.47,2087,2087,true,NRT,Asia Pacific,Tokyo,104,10.26
47.74.12.139,2052,2052,false,NRT,Asia Pacific,Tokyo,90,10.25
47.245.41.84,8080,8080,false,NRT,Asia Pacific,Tokyo,80,10.25
47.74.42.17,2096,2096,true,NRT,Asia Pacific,Tokyo,194,10.25
47.236.114.167,2052,2052,false,SIN,Asia Pacific,Singapore,50,10.25
47.245.54.58,2083,2083,true,NRT,Asia Pacific,Tokyo,148,10.25
47.236.65.177,2082,2082,false,SIN,Asia Pacific,Singapore,14,10.25
47.236.114.167,2095,2095,false,SIN,Asia Pacific,Singapore,22,10.25
8.219.210.226,80,80,false,SIN,Asia Pacific,Singapore,12,10.24
8.219.228.193,2053,2053,true,SIN,Asia Pacific,Singapore,102,10.24
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,10.24
8.219.154.107,2082,2082,false,SIN,Asia Pacific,Singapore,4,10.24
47.245.15.39,80,80,false,NRT,Asia Pacific,Tokyo,74,10.24
8.219.206.180,443,443,true,SIN,Asia Pacific,Singapore,106,10.24
8.219.53.222,8080,8080,false,SIN,Asia Pacific,Singapore,23,10.23
8.219.172.128,2086,2086,false,SIN,Asia Pacific,Singapore,9,10.23
47.245.15.39,2086,2086,false,NRT,Asia Pacific,Tokyo,80,10.23
47.91.18.207,8443,8443,true,NRT,Asia Pacific,Tokyo,121,10.23
47.245.40.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,370,10.23
47.74.38.218,8080,8080,false,NRT,Asia Pacific,Tokyo,86,10.22
8.219.249.148,2095,2095,false,SIN,Asia Pacific,Singapore,30,10.22
47.74.37.50,8443,8443,true,NRT,Asia Pacific,Tokyo,122,10.22
8.219.70.117,2052,2052,false,SIN,Asia Pacific,Singapore,4,10.22
47.245.37.94,2082,2082,false,NRT,Asia Pacific,Tokyo,93,10.22
8.219.230.254,2052,2052,false,SIN,Asia Pacific,Singapore,11,10.22
8.219.217.81,2082,2082,false,SIN,Asia Pacific,Singapore,36,10.22
47.236.116.182,8880,8880,false,SIN,Asia Pacific,Singapore,24,10.21
8.219.242.208,2052,2052,false,SIN,Asia Pacific,Singapore,12,10.21
47.236.97.90,2096,2096,true,SIN,Asia Pacific,Singapore,121,10.21
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,40,10.20
47.91.3.87,2095,2095,false,NRT,Asia Pacific,Tokyo,75,10.20
8.219.248.47,443,443,true,SIN,Asia Pacific,Singapore,122,10.20
8.219.178.225,8443,8443,true,SIN,Asia Pacific,Singapore,111,10.20
8.219.220.122,2096,2096,true,SIN,Asia Pacific,Singapore,128,10.20
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,87,10.20
8.219.3.53,443,443,true,SIN,Asia Pacific,Singapore,49,10.20
8.219.112.75,80,80,false,SIN,Asia Pacific,Singapore,4,10.19
47.236.11.84,2087,2087,true,SIN,Asia Pacific,Singapore,83,10.19
47.74.46.99,2052,2052,false,NRT,Asia Pacific,Tokyo,107,10.19
8.218.156.91,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,10.19
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,166,10.19
47.236.104.98,2086,2086,false,SIN,Asia Pacific,Singapore,27,10.19
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,10.18
47.74.22.171,2082,2082,false,NRT,Asia Pacific,Tokyo,88,10.18
47.74.54.145,2086,2086,false,NRT,Asia Pacific,Tokyo,83,10.18
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,51,10.18
8.222.130.137,2052,2052,false,SIN,Asia Pacific,Singapore,18,10.18
8.219.137.50,80,80,false,SIN,Asia Pacific,Singapore,11,10.18
47.74.14.85,2083,2083,true,NRT,Asia Pacific,Tokyo,161,10.18
8.219.107.199,2052,2052,false,SIN,Asia Pacific,Singapore,7,10.18
47.245.55.94,2083,2083,true,NRT,Asia Pacific,Tokyo,230,10.18
47.245.10.164,8880,8880,false,NRT,Asia Pacific,Tokyo,92,10.18
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,10.17
8.219.201.245,2096,2096,true,SIN,Asia Pacific,Singapore,102,10.17
47.74.5.233,2082,2082,false,NRT,Asia Pacific,Tokyo,74,10.17
47.74.54.223,8443,8443,true,NRT,Asia Pacific,Tokyo,85,10.17
47.245.34.36,2096,2096,true,NRT,Asia Pacific,Tokyo,207,10.17
47.91.22.115,2053,2053,true,NRT,Asia Pacific,Tokyo,101,10.17
8.219.241.189,8080,8080,false,SIN,Asia Pacific,Singapore,8,10.17
8.219.147.58,2053,2053,true,SIN,Asia Pacific,Singapore,101,10.17
47.74.11.251,2087,2087,true,NRT,Asia Pacific,Tokyo,175,10.16
8.219.253.114,2052,2052,false,SIN,Asia Pacific,Singapore,15,10.16
47.91.3.87,8880,8880,false,NRT,Asia Pacific,Tokyo,81,10.16
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,230,10.15
47.74.26.196,8880,8880,false,HKG,Asia Pacific,Hong Kong,164,10.15
8.219.209.14,80,80,false,SIN,Asia Pacific,Singapore,14,10.15
8.222.184.198,2083,2083,true,SIN,Asia Pacific,Singapore,184,10.14
8.219.201.8,8443,8443,true,SIN,Asia Pacific,Singapore,114,10.14
8.219.210.93,2083,2083,true,SIN,Asia Pacific,Singapore,89,10.14
8.222.140.185,2095,2095,false,SIN,Asia Pacific,Singapore,22,10.14
8.219.206.180,8443,8443,true,SIN,Asia Pacific,Singapore,124,10.14
47.236.78.57,2083,2083,true,SIN,Asia Pacific,Singapore,116,10.13
47.236.71.226,2096,2096,true,SIN,Asia Pacific,Singapore,97,10.13
47.74.42.111,2096,2096,true,NRT,Asia Pacific,Tokyo,143,10.13
47.245.54.140,2096,2096,true,NRT,Asia Pacific,Tokyo,220,10.13
8.219.206.53,443,443,true,SIN,Asia Pacific,Singapore,73,10.13
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,109,10.13
47.74.14.85,2086,2086,false,NRT,Asia Pacific,Tokyo,111,10.12
8.219.198.34,8880,8880,false,SIN,Asia Pacific,Singapore,101,10.12
8.219.245.187,2083,2083,true,SIN,Asia Pacific,Singapore,98,10.12
47.74.27.211,2053,2053,true,NRT,Asia Pacific,Tokyo,164,10.11
47.236.79.77,8880,8880,false,SIN,Asia Pacific,Singapore,20,10.11
8.222.154.227,2052,2052,false,SIN,Asia Pacific,Singapore,75,10.11
8.218.158.94,443,443,true,HKG,Asia Pacific,Hong Kong,54,10.11
47.74.41.136,8080,8080,false,NRT,Asia Pacific,Tokyo,85,10.11
8.219.73.21,2052,2052,false,SIN,Asia Pacific,Singapore,13,10.10
47.236.103.153,2053,2053,true,SIN,Asia Pacific,Singapore,81,10.10
8.219.201.174,8443,8443,true,SIN,Asia Pacific,Singapore,164,10.10
8.222.144.117,2083,2083,true,SIN,Asia Pacific,Singapore,81,10.10
47.245.37.29,2053,2053,true,NRT,Asia Pacific,Tokyo,148,10.10
47.245.54.140,8443,8443,true,NRT,Asia Pacific,Tokyo,205,10.10
47.74.13.94,8080,8080,false,NRT,Asia Pacific,Tokyo,77,10.10
47.245.59.133,8080,8080,false,NRT,Asia Pacific,Tokyo,81,10.10
8.222.128.131,2082,2082,false,SIN,Asia Pacific,Singapore,33,10.10
47.245.3.137,2053,2053,true,NRT,Asia Pacific,Tokyo,202,10.10
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,14,10.10
47.74.27.151,2083,2083,true,NRT,Asia Pacific,Tokyo,170,10.10
47.74.41.136,2087,2087,true,NRT,Asia Pacific,Tokyo,142,10.09
47.245.11.62,2053,2053,true,NRT,Asia Pacific,Tokyo,249,10.09
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,89,10.09
47.74.22.171,2087,2087,true,NRT,Asia Pacific,Tokyo,105,10.09
47.74.14.85,2052,2052,false,NRT,Asia Pacific,Tokyo,85,10.09
8.222.144.219,2096,2096,true,SIN,Asia Pacific,Singapore,120,10.09
47.74.52.104,2082,2082,false,NRT,Asia Pacific,Tokyo,84,10.08
47.245.40.161,8443,8443,true,NRT,Asia Pacific,Tokyo,239,10.08
47.245.58.237,80,80,false,NRT,Asia Pacific,Tokyo,73,10.08
47.74.3.2,2053,2053,true,NRT,Asia Pacific,Tokyo,141,10.08
8.219.233.6,2053,2053,true,SIN,Asia Pacific,Singapore,85,10.08
47.74.13.94,2087,2087,true,NRT,Asia Pacific,Tokyo,266,10.07
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,13,10.07
47.236.11.68,8880,8880,false,SIN,Asia Pacific,Singapore,33,10.07
47.245.9.99,2087,2087,true,NRT,Asia Pacific,Tokyo,232,10.07
47.74.13.200,8080,8080,false,NRT,Asia Pacific,Tokyo,76,10.07
47.245.11.216,2087,2087,true,NRT,Asia Pacific,Tokyo,190,10.07
8.222.145.110,2083,2083,true,SIN,Asia Pacific,Singapore,96,10.07
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,6,10.07
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,3,10.07
8.222.145.164,2087,2087,true,SIN,Asia Pacific,Singapore,233,10.07
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,150,10.06
47.236.116.26,80,80,false,SIN,Asia Pacific,Singapore,20,10.06
8.219.197.111,2087,2087,true,SIN,Asia Pacific,Singapore,167,10.06
8.219.233.6,80,80,false,SIN,Asia Pacific,Singapore,8,10.06
47.74.27.94,2087,2087,true,NRT,Asia Pacific,Tokyo,109,10.06
47.245.15.207,2086,2086,false,NRT,Asia Pacific,Tokyo,89,10.06
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,161,10.05
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,16,10.05
47.245.59.188,80,80,false,NRT,Asia Pacific,Tokyo,79,10.05
47.74.11.144,2083,2083,true,NRT,Asia Pacific,Tokyo,183,10.05
8.209.241.128,2052,2052,false,NRT,Asia Pacific,Tokyo,79,10.05
47.245.13.93,2082,2082,false,NRT,Asia Pacific,Tokyo,112,10.04
8.219.206.53,2086,2086,false,SIN,Asia Pacific,Singapore,28,10.04
47.74.6.16,2096,2096,true,NRT,Asia Pacific,Tokyo,212,10.04
47.74.10.135,2053,2053,true,NRT,Asia Pacific,Tokyo,117,10.04
47.74.38.218,2082,2082,false,NRT,Asia Pacific,Tokyo,81,10.04
47.74.11.9,2096,2096,true,NRT,Asia Pacific,Tokyo,174,10.04
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,22,10.04
47.245.42.162,2082,2082,false,NRT,Asia Pacific,Tokyo,76,10.04
8.219.170.58,2052,2052,false,SIN,Asia Pacific,Singapore,7,10.04
47.245.10.77,8443,8443,true,NRT,Asia Pacific,Tokyo,213,10.03
47.74.13.94,2086,2086,false,NRT,Asia Pacific,Tokyo,95,10.03
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,48,10.03
8.219.222.98,2096,2096,true,SIN,Asia Pacific,Singapore,134,10.03
8.217.250.222,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,10.03
47.74.3.2,2096,2096,true,NRT,Asia Pacific,Tokyo,118,10.03
8.219.137.50,2096,2096,true,SIN,Asia Pacific,Singapore,116,10.03
8.222.140.87,80,80,false,SIN,Asia Pacific,Singapore,66,10.03
8.222.169.182,2083,2083,true,SIN,Asia Pacific,Singapore,79,10.03
8.219.101.138,2083,2083,true,SIN,Asia Pacific,Singapore,99,10.02
8.219.201.245,2087,2087,true,SIN,Asia Pacific,Singapore,110,10.02
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,3,10.02
8.219.179.34,8080,8080,false,SIN,Asia Pacific,Singapore,30,10.02
8.219.43.243,2082,2082,false,SIN,Asia Pacific,Singapore,12,10.01
8.219.178.101,2053,2053,true,SIN,Asia Pacific,Singapore,96,10.01
47.245.53.101,2095,2095,false,NRT,Asia Pacific,Tokyo,75,10.01
47.245.80.142,2087,2087,true,SIN,Asia Pacific,Singapore,132,10.01
47.245.41.169,2087,2087,true,NRT,Asia Pacific,Tokyo,125,10.01
47.245.37.89,8080,8080,false,NRT,Asia Pacific,Tokyo,79,10.01
47.245.41.69,8080,8080,false,NRT,Asia Pacific,Tokyo,84,10.01
47.245.53.45,2083,2083,true,NRT,Asia Pacific,Tokyo,179,10.01
8.219.104.242,2053,2053,true,SIN,Asia Pacific,Singapore,111,10.01
8.219.78.222,2052,0,false,SIN,Asia Pacific,Singapore,18,10.01
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,126,10.00
8.219.251.81,80,80,false,SIN,Asia Pacific,Singapore,33,10.00
47.74.16.255,8080,8080,false,NRT,Asia Pacific,Tokyo,88,10.00
8.219.170.180,8080,8080,false,SIN,Asia Pacific,Singapore,51,10.00
47.245.37.89,2095,2095,false,NRT,Asia Pacific,Tokyo,81,10.00
47.91.14.62,2082,2082,false,NRT,Asia Pacific,Tokyo,73,10.00
47.236.114.23,2096,2096,true,SIN,Asia Pacific,Singapore,85,10.00
47.91.25.66,2083,2083,true,NRT,Asia Pacific,Tokyo,112,10.00
47.91.14.69,8080,8080,false,NRT,Asia Pacific,Tokyo,81,9.99
8.209.214.222,2096,2096,true,NRT,Asia Pacific,Tokyo,173,9.99
8.219.93.85,2086,0,false,SIN,Asia Pacific,Singapore,4,9.99
8.219.206.53,2083,2083,true,SIN,Asia Pacific,Singapore,115,9.99
8.219.255.171,2087,2087,true,SIN,Asia Pacific,Singapore,74,9.99
47.245.53.45,80,80,false,NRT,Asia Pacific,Tokyo,83,9.99
47.74.5.233,2095,2095,false,NRT,Asia Pacific,Tokyo,76,9.99
47.91.31.231,2082,2082,false,NRT,Asia Pacific,Tokyo,79,9.99
47.74.26.132,2083,2083,true,NRT,Asia Pacific,Tokyo,226,9.99
47.245.59.243,2086,2086,false,NRT,Asia Pacific,Tokyo,77,9.98
8.219.134.63,2096,2096,true,SIN,Asia Pacific,Singapore,78,9.98
8.219.101.138,2052,2052,false,SIN,Asia Pacific,Singapore,5,9.98
47.245.56.207,80,80,false,NRT,Asia Pacific,Tokyo,93,9.98
47.236.114.167,2053,2053,true,SIN,Asia Pacific,Singapore,100,9.97
47.245.57.109,80,80,false,NRT,Asia Pacific,Tokyo,99,9.97
47.245.59.243,2082,2082,false,NRT,Asia Pacific,Tokyo,87,9.97
8.217.167.88,2083,2083,true,HKG,Asia Pacific,Hong Kong,93,9.97
47.245.8.185,2096,2096,true,NRT,Asia Pacific,Tokyo,174,9.97
8.219.97.179,8443,8443,true,SIN,Asia Pacific,Singapore,105,9.97
47.74.52.104,80,80,false,NRT,Asia Pacific,Tokyo,84,9.97
47.245.8.68,2096,2096,true,NRT,Asia Pacific,Tokyo,137,9.97
8.222.144.50,2053,2053,true,SIN,Asia Pacific,Singapore,123,9.97
47.91.16.214,8080,8080,false,NRT,Asia Pacific,Tokyo,89,9.96
8.219.220.88,8080,8080,false,SIN,Asia Pacific,Singapore,17,9.96
8.219.179.34,2087,2087,true,SIN,Asia Pacific,Singapore,15,9.96
47.74.41.87,8080,8080,false,NRT,Asia Pacific,Tokyo,96,9.96
8.219.103.57,2096,2096,true,SIN,Asia Pacific,Singapore,139,9.96
47.74.34.73,2052,2052,false,NRT,Asia Pacific,Tokyo,79,9.96
8.219.194.170,2086,2086,false,SIN,Asia Pacific,Singapore,43,9.96
47.245.4.219,2083,2083,true,NRT,Asia Pacific,Tokyo,234,9.96
8.222.168.155,2053,2053,true,SIN,Asia Pacific,Singapore,148,9.95
47.74.49.62,2096,2096,true,NRT,Asia Pacific,Tokyo,102,9.95
8.219.174.142,8080,8080,false,SIN,Asia Pacific,Singapore,5,9.95
47.91.15.247,8443,8443,true,NRT,Asia Pacific,Tokyo,103,9.95
47.91.31.231,8880,8880,false,NRT,Asia Pacific,Tokyo,81,9.95
47.245.53.50,8443,8443,true,NRT,Asia Pacific,Tokyo,194,9.95
47.74.61.138,2083,2083,true,NRT,Asia Pacific,Tokyo,162,9.94
8.219.195.47,2083,2083,true,SIN,Asia Pacific,Singapore,100,9.94
8.219.121.24,2086,0,false,SIN,Asia Pacific,Singapore,4,9.94
47.236.103.153,2083,2083,true,SIN,Asia Pacific,Singapore,82,9.94
8.219.172.128,2096,2096,true,SIN,Asia Pacific,Singapore,105,9.94
8.218.146.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,9.93
8.222.180.242,443,443,true,SIN,Asia Pacific,Singapore,234,9.93
8.218.119.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,9.93
8.219.170.58,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.93
8.219.170.223,8080,8080,false,SIN,Asia Pacific,Singapore,26,9.93
47.91.1.199,2086,2086,false,NRT,Asia Pacific,Tokyo,94,9.93
47.91.10.228,2087,2087,true,NRT,Asia Pacific,Tokyo,165,9.92
47.74.52.104,2087,2087,true,NRT,Asia Pacific,Tokyo,258,9.92
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,9.92
47.236.19.51,80,80,false,SIN,Asia Pacific,Singapore,28,9.91
8.222.146.222,2083,2083,true,SIN,Asia Pacific,Singapore,103,9.91
47.91.14.62,2052,2052,false,NRT,Asia Pacific,Tokyo,109,9.91
8.219.206.53,2096,2096,true,SIN,Asia Pacific,Singapore,84,9.91
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,9.91
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,22,9.91
8.222.168.234,2096,2096,true,SIN,Asia Pacific,Singapore,46,9.90
47.91.2.165,8443,8443,true,NRT,Asia Pacific,Tokyo,123,9.90
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,9.90
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,151,9.90
8.219.238.145,2053,2053,true,SIN,Asia Pacific,Singapore,151,9.90
47.245.31.71,2086,2086,false,NRT,Asia Pacific,Tokyo,91,9.90
8.219.215.214,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.89
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,24,9.89
8.218.127.249,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,9.89
8.219.70.117,2096,2096,true,SIN,Asia Pacific,Singapore,106,9.89
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,89,9.89
47.245.52.165,2082,2082,false,NRT,Asia Pacific,Tokyo,75,9.89
47.245.56.207,2083,2083,true,NRT,Asia Pacific,Tokyo,210,9.88
8.219.137.50,8443,8443,true,SIN,Asia Pacific,Singapore,133,9.88
47.74.11.251,2053,2053,true,NRT,Asia Pacific,Tokyo,101,9.88
8.218.105.223,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,9.88
8.219.213.112,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.88
47.74.34.73,2053,2053,true,NRT,Asia Pacific,Tokyo,170,9.88
8.219.170.232,2086,2086,false,SIN,Asia Pacific,Singapore,14,9.88
47.236.15.73,2083,2083,true,SIN,Asia Pacific,Singapore,153,9.88
47.91.16.198,8443,8443,true,NRT,Asia Pacific,Tokyo,95,9.88
47.245.11.216,2053,2053,true,NRT,Asia Pacific,Tokyo,213,9.87
47.74.5.99,8443,8443,true,NRT,Asia Pacific,Tokyo,167,9.87
8.219.175.127,8080,8080,false,SIN,Asia Pacific,Singapore,23,9.87
47.74.53.240,2096,2096,true,NRT,Asia Pacific,Tokyo,198,9.87
8.219.101.138,2053,2053,true,SIN,Asia Pacific,Singapore,135,9.87
8.219.177.205,80,80,false,SIN,Asia Pacific,Singapore,16,9.87
47.245.26.167,2096,2096,true,NRT,Asia Pacific,Tokyo,249,9.86
47.245.54.140,2086,2086,false,NRT,Asia Pacific,Tokyo,90,9.86
8.219.206.53,2087,2087,true,SIN,Asia Pacific,Singapore,109,9.86
8.219.209.14,2096,2096,true,SIN,Asia Pacific,Singapore,59,9.86
8.219.255.171,8443,8443,true,SIN,Asia Pacific,Singapore,103,9.86
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,12,9.86
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.86
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,9.86
8.209.70.234,443,443,true,FRA,Europe,Frankfurt,165,9.85
47.245.52.240,2083,2083,true,NRT,Asia Pacific,Tokyo,159,9.85
47.74.45.143,2095,2095,false,NRT,Asia Pacific,Tokyo,78,9.85
47.74.11.9,80,80,false,NRT,Asia Pacific,Tokyo,110,9.85
8.222.136.196,2086,2086,false,SIN,Asia Pacific,Singapore,28,9.85
8.219.217.81,2095,2095,false,SIN,Asia Pacific,Singapore,23,9.85
47.91.14.69,2095,2095,false,NRT,Asia Pacific,Tokyo,87,9.85
8.219.123.244,8880,8880,false,SIN,Asia Pacific,Singapore,33,9.85
47.245.26.167,80,80,false,NRT,Asia Pacific,Tokyo,90,9.84
47.245.40.161,8080,8080,false,NRT,Asia Pacific,Tokyo,92,9.84
47.245.89.102,8880,8880,false,SIN,Asia Pacific,Singapore,17,9.84
8.219.184.92,2083,2083,true,SIN,Asia Pacific,Singapore,109,9.84
47.74.6.16,2095,2095,false,NRT,Asia Pacific,Tokyo,77,9.84
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,20,9.84
47.236.7.246,2096,2096,true,SIN,Asia Pacific,Singapore,174,9.84
47.245.34.140,8443,8443,true,NRT,Asia Pacific,Tokyo,210,9.84
47.91.23.146,80,80,false,NRT,Asia Pacific,Tokyo,85,9.84
47.236.114.167,2086,2086,false,SIN,Asia Pacific,Singapore,72,9.83
8.219.253.114,2087,2087,true,SIN,Asia Pacific,Singapore,28,9.83
47.236.65.177,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.83
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,9.83
47.74.5.150,2052,2052,false,NRT,Asia Pacific,Tokyo,102,9.83
8.219.197.111,2052,2052,false,SIN,Asia Pacific,Singapore,10,9.83
47.91.2.5,8080,8080,false,NRT,Asia Pacific,Tokyo,82,9.83
8.222.168.155,8443,8443,true,SIN,Asia Pacific,Singapore,301,9.83
47.74.16.255,2086,2086,false,NRT,Asia Pacific,Tokyo,88,9.82
47.236.79.87,2095,2095,false,SIN,Asia Pacific,Singapore,20,9.82
8.219.186.189,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.82
8.219.106.156,80,80,false,SIN,Asia Pacific,Singapore,14,9.81
8.219.201.174,443,443,true,SIN,Asia Pacific,Singapore,92,9.81
8.219.233.6,2096,2096,true,SIN,Asia Pacific,Singapore,89,9.81
47.91.15.247,2096,2096,true,NRT,Asia Pacific,Tokyo,81,9.81
8.219.196.117,443,443,true,SIN,Asia Pacific,Singapore,131,9.81
8.219.145.245,2086,2086,false,SIN,Asia Pacific,Singapore,3,9.81
47.91.23.146,2083,2083,true,NRT,Asia Pacific,Tokyo,150,9.81
47.245.39.28,2087,2087,true,NRT,Asia Pacific,Tokyo,185,9.81
8.222.134.170,2086,2086,false,SIN,Asia Pacific,Singapore,40,9.81
8.219.70.117,2052,2052,false,SIN,Asia Pacific,Singapore,16,9.80
47.236.87.206,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.80
47.236.114.23,8443,8443,true,SIN,Asia Pacific,Singapore,37,9.80
8.219.106.15,2053,2053,true,SIN,Asia Pacific,Singapore,116,9.80
8.219.65.191,2083,2083,true,SIN,Asia Pacific,Singapore,54,9.80
8.219.191.40,8443,8443,true,SIN,Asia Pacific,Singapore,133,9.80
8.219.191.40,2083,2083,true,SIN,Asia Pacific,Singapore,142,9.80
8.219.253.114,2096,2096,true,SIN,Asia Pacific,Singapore,146,9.80
47.91.31.231,80,80,false,NRT,Asia Pacific,Tokyo,72,9.79
8.219.213.84,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.79
47.245.12.38,2086,2086,false,NRT,Asia Pacific,Tokyo,89,9.79
8.219.89.201,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.79
8.222.180.242,2095,2095,false,SIN,Asia Pacific,Singapore,22,9.79
47.91.25.66,2082,2082,false,NRT,Asia Pacific,Tokyo,83,9.78
47.74.13.94,8443,8443,true,NRT,Asia Pacific,Tokyo,205,9.78
47.236.39.34,2096,2096,true,SIN,Asia Pacific,Singapore,10,9.78
47.74.11.219,8443,8443,true,NRT,Asia Pacific,Tokyo,201,9.78
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,164,9.78
8.219.58.64,2083,2083,true,SIN,Asia Pacific,Singapore,61,9.78
47.236.79.77,2096,2096,true,SIN,Asia Pacific,Singapore,177,9.77
47.91.17.102,2052,2052,false,NRT,Asia Pacific,Tokyo,82,9.77
8.219.170.180,2053,2053,true,SIN,Asia Pacific,Singapore,45,9.77
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,9.77
47.245.55.235,80,80,false,NRT,Asia Pacific,Tokyo,86,9.77
47.91.14.47,2096,2096,true,NRT,Asia Pacific,Tokyo,88,9.76
8.219.220.88,80,80,false,SIN,Asia Pacific,Singapore,7,9.76
